2026-07-13 13:15:00 | INFO     | shortsqueeze.log_manager:rotate_daily_log - Rotated daily log -> bot_2026-07-13.log
2026-07-13 13:16:14 | DEBUG    | shortsqueeze.bot:_run_scan - Market closed, skipping scan
2026-07-13 13:21:14 | DEBUG    | shortsqueeze.bot:_run_scan - Market closed, skipping scan
2026-07-13 13:26:14 | DEBUG    | shortsqueeze.bot:_run_scan - Market closed, skipping scan
2026-07-13 13:31:14 | DEBUG    | shortsqueeze.bot:_run_scan - Market closed, skipping scan
2026-07-13 13:36:14 | DEBUG    | shortsqueeze.bot:_run_scan - Market closed, skipping scan
2026-07-13 13:41:14 | DEBUG    | shortsqueeze.bot:_run_scan - Market closed, skipping scan
2026-07-13 13:46:14 | DEBUG    | shortsqueeze.bot:_run_scan - Market closed, skipping scan
2026-07-13 13:51:14 | DEBUG    | shortsqueeze.bot:_run_scan - Market closed, skipping scan
2026-07-13 13:56:14 | DEBUG    | shortsqueeze.bot:_run_scan - Market closed, skipping scan
2026-07-13 14:01:14 | DEBUG    | shortsqueeze.bot:_run_scan - Market closed, skipping scan
2026-07-13 14:06:14 | DEBUG    | shortsqueeze.bot:_run_scan - Market closed, skipping scan
2026-07-13 14:11:14 | DEBUG    | shortsqueeze.bot:_run_scan - Market closed, skipping scan
2026-07-13 14:16:14 | DEBUG    | shortsqueeze.bot:_run_scan - Market closed, skipping scan
2026-07-13 14:21:14 | DEBUG    | shortsqueeze.bot:_run_scan - Market closed, skipping scan
2026-07-13 14:26:14 | DEBUG    | shortsqueeze.bot:_run_scan - Market closed, skipping scan
2026-07-13 14:31:14 | DEBUG    | shortsqueeze.bot:_run_scan - Market closed, skipping scan
2026-07-13 14:36:14 | DEBUG    | shortsqueeze.bot:_run_scan - Market closed, skipping scan
2026-07-13 14:41:14 | DEBUG    | shortsqueeze.bot:_run_scan - Market closed, skipping scan
2026-07-13 14:46:14 | DEBUG    | shortsqueeze.bot:_run_scan - Market closed, skipping scan
2026-07-13 14:51:14 | DEBUG    | shortsqueeze.bot:_run_scan - Market closed, skipping scan
2026-07-13 14:56:14 | DEBUG    | shortsqueeze.bot:_run_scan - Market closed, skipping scan
2026-07-13 15:01:14 | DEBUG    | shortsqueeze.bot:_run_scan - Market closed, skipping scan
2026-07-13 15:06:14 | DEBUG    | shortsqueeze.bot:_run_scan - Market closed, skipping scan
2026-07-13 15:11:14 | DEBUG    | shortsqueeze.bot:_run_scan - Market closed, skipping scan
2026-07-13 15:16:14 | DEBUG    | shortsqueeze.bot:_run_scan - Market closed, skipping scan
2026-07-13 15:21:14 | DEBUG    | shortsqueeze.bot:_run_scan - Market closed, skipping scan
2026-07-13 15:26:14 | DEBUG    | shortsqueeze.bot:_run_scan - Market closed, skipping scan
2026-07-13 15:31:14 | DEBUG    | shortsqueeze.bot:_run_scan - Market closed, skipping scan
2026-07-13 15:36:14 | DEBUG    | shortsqueeze.bot:_run_scan - Market closed, skipping scan
2026-07-13 15:41:14 | DEBUG    | shortsqueeze.bot:_run_scan - Market closed, skipping scan
2026-07-13 15:46:14 | DEBUG    | shortsqueeze.bot:_run_scan - Market closed, skipping scan
2026-07-13 15:51:14 | DEBUG    | shortsqueeze.bot:_run_scan - Market closed, skipping scan
2026-07-13 15:56:14 | DEBUG    | shortsqueeze.bot:_run_scan - Market closed, skipping scan
2026-07-13 16:01:14 | DEBUG    | shortsqueeze.bot:_run_scan - Market closed, skipping scan
2026-07-13 16:06:14 | DEBUG    | shortsqueeze.bot:_run_scan - Market closed, skipping scan
2026-07-13 16:11:14 | DEBUG    | shortsqueeze.bot:_run_scan - Market closed, skipping scan
2026-07-13 16:16:14 | DEBUG    | shortsqueeze.bot:_run_scan - Market closed, skipping scan
2026-07-13 16:21:14 | DEBUG    | shortsqueeze.bot:_run_scan - Market closed, skipping scan
2026-07-13 16:26:14 | DEBUG    | shortsqueeze.bot:_run_scan - Market closed, skipping scan
2026-07-13 16:31:14 | DEBUG    | shortsqueeze.bot:_run_scan - Market closed, skipping scan
2026-07-13 16:36:14 | DEBUG    | shortsqueeze.bot:_run_scan - Market closed, skipping scan
2026-07-13 16:41:14 | DEBUG    | shortsqueeze.bot:_run_scan - Market closed, skipping scan
2026-07-13 16:46:14 | DEBUG    | shortsqueeze.bot:_run_scan - Market closed, skipping scan
2026-07-13 16:51:14 | DEBUG    | shortsqueeze.bot:_run_scan - Market closed, skipping scan
2026-07-13 16:56:14 | DEBUG    | shortsqueeze.bot:_run_scan - Market closed, skipping scan
2026-07-13 17:01:14 | DEBUG    | shortsqueeze.bot:_run_scan - Market closed, skipping scan
2026-07-13 17:06:14 | DEBUG    | shortsqueeze.bot:_run_scan - Market closed, skipping scan
2026-07-13 17:11:14 | DEBUG    | shortsqueeze.bot:_run_scan - Market closed, skipping scan
2026-07-13 17:16:14 | DEBUG    | shortsqueeze.bot:_run_scan - Market closed, skipping scan
2026-07-13 17:21:14 | DEBUG    | shortsqueeze.bot:_run_scan - Market closed, skipping scan
2026-07-13 17:26:14 | DEBUG    | shortsqueeze.bot:_run_scan - Market closed, skipping scan
2026-07-13 17:31:14 | DEBUG    | shortsqueeze.bot:_run_scan - Market closed, skipping scan
2026-07-13 17:36:14 | DEBUG    | shortsqueeze.bot:_run_scan - Market closed, skipping scan
2026-07-13 17:41:14 | DEBUG    | shortsqueeze.bot:_run_scan - Market closed, skipping scan
2026-07-13 17:46:14 | DEBUG    | shortsqueeze.bot:_run_scan - Market closed, skipping scan
2026-07-13 17:51:14 | DEBUG    | shortsqueeze.bot:_run_scan - Market closed, skipping scan
2026-07-13 17:56:14 | DEBUG    | shortsqueeze.bot:_run_scan - Market closed, skipping scan
2026-07-13 18:01:14 | DEBUG    | shortsqueeze.bot:_run_scan - Market closed, skipping scan
2026-07-13 18:06:14 | DEBUG    | shortsqueeze.bot:_run_scan - Market closed, skipping scan
2026-07-13 18:11:14 | DEBUG    | shortsqueeze.bot:_run_scan - Market closed, skipping scan
2026-07-13 18:16:14 | DEBUG    | shortsqueeze.bot:_run_scan - Market closed, skipping scan
2026-07-13 18:21:14 | DEBUG    | shortsqueeze.bot:_run_scan - Market closed, skipping scan
2026-07-13 18:26:14 | DEBUG    | shortsqueeze.bot:_run_scan - Market closed, skipping scan
2026-07-13 18:31:14 | DEBUG    | shortsqueeze.bot:_run_scan - Market closed, skipping scan
2026-07-13 18:36:14 | DEBUG    | shortsqueeze.bot:_run_scan - Market closed, skipping scan
2026-07-13 18:41:14 | DEBUG    | shortsqueeze.bot:_run_scan - Market closed, skipping scan
2026-07-13 18:46:14 | DEBUG    | shortsqueeze.bot:_run_scan - Market closed, skipping scan
2026-07-13 18:51:14 | DEBUG    | shortsqueeze.bot:_run_scan - Market closed, skipping scan
2026-07-13 18:56:14 | DEBUG    | shortsqueeze.bot:_run_scan - Market closed, skipping scan
2026-07-13 19:01:14 | DEBUG    | shortsqueeze.bot:_run_scan - Market closed, skipping scan
2026-07-13 19:06:14 | DEBUG    | shortsqueeze.bot:_run_scan - Market closed, skipping scan
2026-07-13 19:11:14 | DEBUG    | shortsqueeze.bot:_run_scan - Market closed, skipping scan
2026-07-13 19:16:14 | DEBUG    | shortsqueeze.bot:_run_scan - Market closed, skipping scan
2026-07-13 19:21:14 | DEBUG    | shortsqueeze.bot:_run_scan - Market closed, skipping scan
2026-07-13 19:26:14 | DEBUG    | shortsqueeze.bot:_run_scan - Market closed, skipping scan
2026-07-13 19:31:14 | DEBUG    | shortsqueeze.bot:_run_scan - Market closed, skipping scan
2026-07-13 19:36:14 | DEBUG    | shortsqueeze.bot:_run_scan - Market closed, skipping scan
2026-07-13 19:41:14 | DEBUG    | shortsqueeze.bot:_run_scan - Market closed, skipping scan
2026-07-13 19:46:14 | DEBUG    | shortsqueeze.bot:_run_scan - Market closed, skipping scan
2026-07-13 19:51:14 | DEBUG    | shortsqueeze.bot:_run_scan - Market closed, skipping scan
2026-07-13 19:56:14 | DEBUG    | shortsqueeze.bot:_run_scan - Market closed, skipping scan
2026-07-13 20:01:14 | DEBUG    | shortsqueeze.bot:_run_scan - Market closed, skipping scan
2026-07-13 20:06:14 | DEBUG    | shortsqueeze.bot:_run_scan - Market closed, skipping scan
2026-07-13 20:11:14 | DEBUG    | shortsqueeze.bot:_run_scan - Market closed, skipping scan
2026-07-13 20:16:14 | DEBUG    | shortsqueeze.bot:_run_scan - Market closed, skipping scan
2026-07-13 20:21:14 | DEBUG    | shortsqueeze.bot:_run_scan - Market closed, skipping scan
2026-07-13 20:26:14 | DEBUG    | shortsqueeze.bot:_run_scan - Market closed, skipping scan
2026-07-13 20:31:14 | DEBUG    | shortsqueeze.bot:_run_scan - Market closed, skipping scan
2026-07-13 20:36:14 | DEBUG    | shortsqueeze.bot:_run_scan - Market closed, skipping scan
2026-07-13 20:41:14 | DEBUG    | shortsqueeze.bot:_run_scan - Market closed, skipping scan
2026-07-13 20:46:14 | DEBUG    | shortsqueeze.bot:_run_scan - Market closed, skipping scan
2026-07-13 20:51:14 | DEBUG    | shortsqueeze.bot:_run_scan - Market closed, skipping scan
2026-07-13 20:56:14 | DEBUG    | shortsqueeze.bot:_run_scan - Market closed, skipping scan
2026-07-13 21:01:14 | DEBUG    | shortsqueeze.bot:_run_scan - Market closed, skipping scan
2026-07-13 21:06:14 | DEBUG    | shortsqueeze.bot:_run_scan - Market closed, skipping scan
2026-07-13 21:11:14 | DEBUG    | shortsqueeze.bot:_run_scan - Market closed, skipping scan
2026-07-13 21:16:14 | DEBUG    | shortsqueeze.bot:_run_scan - Market closed, skipping scan
2026-07-13 21:21:14 | DEBUG    | shortsqueeze.bot:_run_scan - Market closed, skipping scan
2026-07-13 21:26:14 | DEBUG    | shortsqueeze.bot:_run_scan - Market closed, skipping scan
2026-07-13 21:31:14 | DEBUG    | shortsqueeze.bot:_run_scan - Market closed, skipping scan
2026-07-13 21:36:14 | DEBUG    | shortsqueeze.bot:_run_scan - Market closed, skipping scan
2026-07-13 21:41:14 | DEBUG    | shortsqueeze.bot:_run_scan - Market closed, skipping scan
2026-07-13 21:46:14 | DEBUG    | shortsqueeze.bot:_run_scan - Market closed, skipping scan
2026-07-13 21:51:14 | DEBUG    | shortsqueeze.bot:_run_scan - Market closed, skipping scan
2026-07-13 21:56:14 | DEBUG    | shortsqueeze.bot:_run_scan - Market closed, skipping scan
2026-07-13 22:01:14 | DEBUG    | shortsqueeze.bot:_run_scan - Market closed, skipping scan
2026-07-13 22:06:14 | DEBUG    | shortsqueeze.bot:_run_scan - Market closed, skipping scan
2026-07-13 22:11:14 | DEBUG    | shortsqueeze.bot:_run_scan - Market closed, skipping scan
2026-07-13 22:16:14 | DEBUG    | shortsqueeze.bot:_run_scan - Market closed, skipping scan
2026-07-13 22:21:14 | DEBUG    | shortsqueeze.bot:_run_scan - Market closed, skipping scan
2026-07-13 22:26:14 | DEBUG    | shortsqueeze.bot:_run_scan - Market closed, skipping scan
2026-07-13 22:31:14 | DEBUG    | shortsqueeze.bot:_run_scan - Market closed, skipping scan
2026-07-13 22:36:14 | DEBUG    | shortsqueeze.bot:_run_scan - Market closed, skipping scan
2026-07-13 22:41:14 | DEBUG    | shortsqueeze.bot:_run_scan - Market closed, skipping scan
2026-07-13 22:46:14 | DEBUG    | shortsqueeze.bot:_run_scan - Market closed, skipping scan
2026-07-13 22:51:14 | DEBUG    | shortsqueeze.bot:_run_scan - Market closed, skipping scan
2026-07-13 22:56:14 | DEBUG    | shortsqueeze.bot:_run_scan - Market closed, skipping scan
2026-07-13 23:01:14 | DEBUG    | shortsqueeze.bot:_run_scan - Market closed, skipping scan
2026-07-13 23:06:14 | DEBUG    | shortsqueeze.bot:_run_scan - Market closed, skipping scan
2026-07-13 23:11:14 | DEBUG    | shortsqueeze.bot:_run_scan - Market closed, skipping scan
2026-07-13 23:16:14 | DEBUG    | shortsqueeze.bot:_run_scan - Market closed, skipping scan
2026-07-13 23:21:14 | DEBUG    | shortsqueeze.bot:_run_scan - Market closed, skipping scan
2026-07-13 23:26:14 | DEBUG    | shortsqueeze.bot:_run_scan - Market closed, skipping scan
2026-07-13 23:31:14 | DEBUG    | shortsqueeze.bot:_run_scan - Market closed, skipping scan
2026-07-13 23:36:14 | DEBUG    | shortsqueeze.bot:_run_scan - Market closed, skipping scan
2026-07-13 23:41:14 | DEBUG    | shortsqueeze.bot:_run_scan - Market closed, skipping scan
2026-07-13 23:46:14 | DEBUG    | shortsqueeze.bot:_run_scan - Market closed, skipping scan
2026-07-13 23:51:14 | DEBUG    | shortsqueeze.bot:_run_scan - Market closed, skipping scan
2026-07-13 23:56:14 | DEBUG    | shortsqueeze.bot:_run_scan - Market closed, skipping scan
2026-07-14 00:01:14 | DEBUG    | shortsqueeze.bot:_run_scan - Market closed, skipping scan
2026-07-14 00:06:14 | DEBUG    | shortsqueeze.bot:_run_scan - Market closed, skipping scan
2026-07-14 00:11:14 | DEBUG    | shortsqueeze.bot:_run_scan - Market closed, skipping scan
2026-07-14 00:16:14 | DEBUG    | shortsqueeze.bot:_run_scan - Market closed, skipping scan
2026-07-14 00:21:14 | DEBUG    | shortsqueeze.bot:_run_scan - Market closed, skipping scan
2026-07-14 00:26:14 | DEBUG    | shortsqueeze.bot:_run_scan - Market closed, skipping scan
2026-07-14 00:31:14 | DEBUG    | shortsqueeze.bot:_run_scan - Market closed, skipping scan
2026-07-14 00:36:14 | DEBUG    | shortsqueeze.bot:_run_scan - Market closed, skipping scan
2026-07-14 00:41:14 | DEBUG    | shortsqueeze.bot:_run_scan - Market closed, skipping scan
2026-07-14 00:46:14 | DEBUG    | shortsqueeze.bot:_run_scan - Market closed, skipping scan
2026-07-14 00:51:14 | DEBUG    | shortsqueeze.bot:_run_scan - Market closed, skipping scan
2026-07-14 00:56:14 | DEBUG    | shortsqueeze.bot:_run_scan - Market closed, skipping scan
2026-07-14 01:01:14 | DEBUG    | shortsqueeze.bot:_run_scan - Market closed, skipping scan
2026-07-14 01:06:14 | DEBUG    | shortsqueeze.bot:_run_scan - Market closed, skipping scan
2026-07-14 01:11:14 | DEBUG    | shortsqueeze.bot:_run_scan - Market closed, skipping scan
2026-07-14 01:16:14 | DEBUG    | shortsqueeze.bot:_run_scan - Market closed, skipping scan
2026-07-14 01:21:14 | DEBUG    | shortsqueeze.bot:_run_scan - Market closed, skipping scan
2026-07-14 01:26:14 | DEBUG    | shortsqueeze.bot:_run_scan - Market closed, skipping scan
2026-07-14 01:31:14 | DEBUG    | shortsqueeze.bot:_run_scan - Market closed, skipping scan
2026-07-14 01:36:14 | DEBUG    | shortsqueeze.bot:_run_scan - Market closed, skipping scan
2026-07-14 01:41:14 | DEBUG    | shortsqueeze.bot:_run_scan - Market closed, skipping scan
2026-07-14 01:46:14 | DEBUG    | shortsqueeze.bot:_run_scan - Market closed, skipping scan
2026-07-14 01:51:14 | DEBUG    | shortsqueeze.bot:_run_scan - Market closed, skipping scan
2026-07-14 01:56:14 | DEBUG    | shortsqueeze.bot:_run_scan - Market closed, skipping scan
2026-07-14 02:01:14 | DEBUG    | shortsqueeze.bot:_run_scan - Market closed, skipping scan
2026-07-14 02:06:14 | DEBUG    | shortsqueeze.bot:_run_scan - Market closed, skipping scan
2026-07-14 02:11:14 | DEBUG    | shortsqueeze.bot:_run_scan - Market closed, skipping scan
2026-07-14 02:16:14 | DEBUG    | shortsqueeze.bot:_run_scan - Market closed, skipping scan
2026-07-14 02:21:14 | DEBUG    | shortsqueeze.bot:_run_scan - Market closed, skipping scan
2026-07-14 02:26:14 | DEBUG    | shortsqueeze.bot:_run_scan - Market closed, skipping scan
2026-07-14 02:31:14 | DEBUG    | shortsqueeze.bot:_run_scan - Market closed, skipping scan
2026-07-14 02:36:14 | DEBUG    | shortsqueeze.bot:_run_scan - Market closed, skipping scan
2026-07-14 02:41:14 | DEBUG    | shortsqueeze.bot:_run_scan - Market closed, skipping scan
2026-07-14 02:46:14 | DEBUG    | shortsqueeze.bot:_run_scan - Market closed, skipping scan
2026-07-14 02:51:14 | DEBUG    | shortsqueeze.bot:_run_scan - Market closed, skipping scan
2026-07-14 02:56:14 | DEBUG    | shortsqueeze.bot:_run_scan - Market closed, skipping scan
2026-07-14 03:00:00 | INFO     | shortsqueeze.bot:_refresh_watchlist - Refreshing watchlist...
2026-07-14 03:00:00 | INFO     | shortsqueeze.universe:refresh_watchlist - Refreshing watchlists from data sources...
2026-07-14 03:00:00 | INFO     | shortsqueeze.data:get_squeeze_candidates - Fetching from finvizfinance package...
2026-07-14 03:00:00 | INFO     | shortsqueeze.data:get_high_short_interest_stocks - Fetching high short interest stocks via finvizfinance...
2026-07-14 03:00:05 | INFO     | shortsqueeze.data:get_high_short_interest_stocks - finvizfinance found 77 high short interest stocks
2026-07-14 03:00:05 | INFO     | shortsqueeze.data:get_squeeze_candidates - finvizfinance found 77 candidates
2026-07-14 03:00:05 | INFO     | shortsqueeze.data:get_squeeze_candidates - Fetching from manual Finviz scraper...
2026-07-14 03:00:05 | INFO     | shortsqueeze.data:get_high_short_interest_stocks - Scraping Finviz for high short interest stocks...
2026-07-14 03:00:05 | DEBUG    | shortsqueeze.data:get_high_short_interest_stocks - Fetched page 1, status: 200
2026-07-14 03:00:05 | DEBUG    | shortsqueeze.data:get_high_short_interest_stocks - Found table with selector: {'class': 'screener_table'}
2026-07-14 03:00:05 | DEBUG    | shortsqueeze.data:get_high_short_interest_stocks - Page 1: Found 0 stocks
2026-07-14 03:00:05 | INFO     | shortsqueeze.data:get_high_short_interest_stocks - Found 0 stocks from Finviz with short float > 20%
2026-07-14 03:00:05 | INFO     | shortsqueeze.data:get_squeeze_candidates - Fetching from highshortinterest.com...
2026-07-14 03:00:05 | INFO     | shortsqueeze.data:get_high_short_interest_stocks - Scraping highshortinterest.com for high short interest stocks...
2026-07-14 03:00:06 | INFO     | shortsqueeze.data:get_high_short_interest_stocks - highshortinterest.com found 100 stocks
2026-07-14 03:00:06 | INFO     | shortsqueeze.data:get_squeeze_candidates - highshortinterest.com found 100 candidates
2026-07-14 03:00:06 | INFO     | shortsqueeze.data:get_squeeze_candidates - Fetching SEC Fail-to-Deliver data...
2026-07-14 03:00:06 | INFO     | shortsqueeze.data:get_high_ftd_stocks - Fetching SEC Fail-to-Deliver data...
2026-07-14 03:00:06 | DEBUG    | shortsqueeze.data:_download_latest_ftd - Trying SEC FTD file: cnsfails202607b.zip
2026-07-14 03:00:07 | DEBUG    | shortsqueeze.data:_download_latest_ftd - Trying SEC FTD file: cnsfails202607a.zip
2026-07-14 03:00:07 | DEBUG    | shortsqueeze.data:_download_latest_ftd - Trying SEC FTD file: cnsfails202606b.zip
2026-07-14 03:00:08 | DEBUG    | shortsqueeze.data:_download_latest_ftd - Trying SEC FTD file: cnsfails202606a.zip
2026-07-14 03:00:08 | INFO     | shortsqueeze.data:_download_latest_ftd - Downloaded SEC FTD file: cnsfails202606a.zip
